,Unnamed: 0.1,Unnamed: 0,title,vote_average,genres
3745,3745,3745,A Couch in New York,5.6,Romance
3746,3746,3746,The Devil Rides Out,6.7,Horror
3747,3747,3747,Jerry and Tom,6.7,Action
3748,3748,3748,Supergirl,4.7,Adventure
3749,3749,3749,X: The Unknown,5.8,Horror
3750,3750,3750,The Art of War,5.6,Crime
3751,3751,3751,The Ballad of Ramblin' Jack,0.0,Music
3752,3752,3752,Phish: Bittersweet Motel,6.0,Documentary
3753,3753,3753,Bring It On,5.8,Comedy
3754,3754,3754,Catfish in Black Bean Sauce,0.0,Drama
3755,3755,3755,The Crew,6.4,Action
3756,3756,3756,Love & Sex,5.7,Comedy
3757,3757,3757,Steal This Movie,6.2,Drama
3758,3758,3758,Went to Coney Island on a Mission from God... Be Back by Five,0.0,Drama
3759,3759,3759,Skipped Parts,6.5,Comedy
3760,3760,3760,Highlander: Endgame,4.4,Action
3761,3761,3761,Backstage,7.5,Sin Dato
3762,3762,3762,Turn It Up,5.0,Action
3763,3763,3763,Anatomy,6.1,Horror
3764,3764,3764,Nurse Betty,5.9,Comedy
3765,3765,3765,Alone,6.7,Drama
3766,3766,3766,The Watcher,5.0,Mystery
3767,3767,3767,The Way of the Gun,6.4,Action
3768,3768,3768,Almost Famous,7.4,Drama
3769,3769,3769,Bait,6.1,Action
3770,3770,3770,Circus,4.3,Crime
3771,3771,3771,Crime + Punishment in Suburbia,6.1,Drama
3772,3772,3772,Duets,5.5,Comedy
3773,3773,3773,Goya in Bordeaux,5.5,Drama
3774,3774,3774,Urbania,5.2,Romance
3775,3775,3775,Uninvited Guest,5.0,Drama
3776,3776,3776,The Specials,5.5,Action
3777,3777,3777,Under Suspicion,6.4,Mystery
3778,3778,3778,Prince of Central Park,5.2,Sin Dato
3779,3779,3779,Urban Legends: Final Cut,4.4,Horror
3780,3780,3780,Woman on Top,5.5,Comedy
3781,3781,3781,Dancer in the Dark,7.7,Drama
3782,3782,3782,Best in Show,6.7,Comedy
3783,3783,3783,Beautiful,5.8,Comedy
3784,3784,3784,Barenaked in America,1.0,Documentary
3785,3785,3785,The Broken Hearts Club: A Romantic Comedy,6.3,Comedy
3786,3786,3786,Girlfight,6.4,Drama
3787,3787,3787,Remember the Titans,7.4,Drama
3788,3788,3788,Hellraiser,6.9,Horror
3789,3789,3789,Hellbound: Hellraiser II,6.3,Horror
3790,3790,3790,Hellraiser III: Hell on Earth,5.3,Horror
3791,3791,3791,"Faraway, So Close!",6.4,Drama
3792,3792,3792,Beach Party,6.8,Comedy
3793,3793,3793,Bikini Beach,6.7,Comedy
3794,3794,3794,Return of the Fly,5.7,Drama
3795,3795,3795,Pajama Party,6.3,Comedy
3796,3796,3796,Stranger Than Paradise,7.4,Comedy
3797,3797,3797,Voyage to the Bottom of the Sea,5.4,Adventure
3798,3798,3798,Fantastic Voyage,6.7,Adventure
3799,3799,3799,Abbott and Costello Meet Frankenstein,7.4,Comedy
3800,3800,3800,The Bank Dick,6.8,Comedy
3801,3801,3801,Creature from the Black Lagoon,6.7,Adventure
3802,3802,3802,The Giant Gila Monster,4.2,Horror
3803,3803,3803,The Invisible Man,7.3,Horror
3804,3804,3804,The Killer Shrews,4.3,Horror
3805,3805,3805,Kronos,5.8,Science Fiction
3806,3806,3806,Phantom of the Opera,5.6,Music
3807,3807,3807,Runaway,5.0,Thriller
3808,3808,3808,The Slumber Party Massacre,5.7,Comedy
3809,3809,3809,Slumber Party Massacre II,5.0,Horror
3810,3810,3810,Slumber Party Massacre III,5.4,Horror
3811,3811,3811,Sorority House Massacre,4.7,Horror
3812,3812,3812,Sorority House Massacre II,5.0,Comedy
3813,3813,3813,Bamboozled,6.3,Comedy
3814,3814,3814,Bootmen,5.7,Comedy
3815,3815,3815,Digimon: The Movie,6.2,Fantasy
3816,3816,3816,Get Carter,4.8,Action
3817,3817,3817,Get Carter,6.9,Crime
3818,3818,3818,Meet the Parents,6.6,Comedy
3819,3819,3819,Requiem for a Dream,7.9,Crime
3820,3820,3820,Tigerland,6.7,Drama
3821,3821,3821,Two Family House,7.0,Drama
3822,3822,3822,The Contender,6.7,Drama
3823,3823,3823,Dr. T and the Women,4.6,Comedy
3824,3824,3824,Just Looking,5.8,Drama
3825,3825,3825,The Ladies Man,5.7,Comedy
3826,3826,3826,Lost Souls,4.5,Horror
3827,3827,3827,Billy Jack,6.5,Action
3828,3828,3828,Billy Jack Goes to Washington,6.4,Drama
3829,3829,3829,The Time Machine,7.5,Thriller
3830,3830,3830,Haunted,6.4,Mystery
3831,3831,3831,Ghoulies,4.2,Comedy
3832,3832,3832,Ghoulies II,4.4,Comedy
3833,3833,3833,The Unsinkable Molly Brown,5.7,Comedy
3834,3834,3834,The Adventures of Ichabod and Mr. Toad,6.4,Horror
3835,3835,3835,The Strange Love of Martha Ivers,6.9,Drama
3836,3836,3836,Detour,7.3,Crime
3837,3837,3837,Billy Elliot,7.4,Drama
3838,3838,3838,Bedazzled,5.6,Fantasy
3839,3839,3839,Pay It Forward,7.0,Drama
3840,3840,3840,The Beyond,6.6,Horror
3841,3841,3841,The Private Eyes,6.9,Comedy
3842,3842,3842,The Legend of Drunken Master,7.2,Action
3843,3843,3843,Book of Shadows: Blair Witch 2,4.3,Mystery
3844,3844,3844,The Little Vampire,6.0,Family
3845,3845,3845,Lucky Numbers,4.9,Action
3846,3846,3846,Stardom,6.4,Comedy
3847,3847,3847,Charlie's Angels,5.6,Action
3848,3848,3848,The Legend of Bagger Vance,6.4,Fantasy
3849,3849,3849,Little Nicky,5.2,Comedy
3850,3850,3850,Men of Honor,7.0,Drama
3851,3851,3851,Red Planet,5.4,Thriller
3852,3852,3852,What's Cooking?,6.4,Comedy
3853,3853,3853,You Can Count on Me,6.8,Drama
3854,3854,3854,Diamonds Are Forever,6.3,Adventure
3855,3855,3855,The Eagle Has Landed,6.4,Adventure
3856,3856,3856,The 6th Day,5.7,Science Fiction
3857,3857,3857,Bounce,5.5,Drama
3858,3858,3858,How the Grinch Stole Christmas,6.2,Family
3859,3859,3859,One Day in September,7.3,Documentary
3860,3860,3860,Rugrats in Paris: The Movie,6.0,Adventure
3861,3861,3861,102 Dalmatians,5.1,Comedy
3862,3862,3862,Malena,6.9,Drama
3863,3863,3863,Quills,6.8,Drama
3864,3864,3864,Unbreakable,6.9,Science Fiction
3865,3865,3865,Boys Life 3,6.7,Sin Dato
3866,3866,3866,"Crouching Tiger, Hidden Dragon",7.2,Adventure
3867,3867,3867,Dungeons & Dragons,3.9,Action
3868,3868,3868,Proof of Life,6.1,Action
3869,3869,3869,Vertical Limit,5.9,Action
3870,3870,3870,The Bounty,6.5,Action
3871,3871,3871,Code of Silence,6.0,Action
3872,3872,3872,"Planes, Trains and Automobiles",7.1,Comedy
3873,3873,3873,She's Having a Baby,5.5,Comedy
3874,3874,3874,Secrets of the Heart,6.4,Drama
3875,3875,3875,The Living Daylights,6.2,Action
3876,3876,3876,The Transformers: The Movie,7.1,Animation
3877,3877,3877,Wall Street,7.0,Crime
3878,3878,3878,Born on the Fourth of July,6.7,Drama
3879,3879,3879,Talk Radio,6.7,Drama
3880,3880,3880,Brewster's Millions,6.5,Comedy
3881,3881,3881,Snatch,7.7,Thriller
3882,3882,3882,Punchline,5.1,Comedy
3883,3883,3883,Mr Accident,5.3,Comedy
3884,3884,3884,Chocolat,6.8,Comedy
3885,3885,3885,"Dude, Where’s My Car?",5.3,Comedy
3886,3886,3886,The Emperor's New Groove,7.2,Adventure
3887,3887,3887,Pollock,6.6,Drama
3888,3888,3888,What Women Want,6.1,Comedy
3889,3889,3889,Finding Forrester,7.0,Drama
3890,3890,3890,The Gift,6.4,Horror
3891,3891,3891,Before Night Falls,6.6,Drama
3892,3892,3892,Cast Away,7.5,Adventure
3893,3893,3893,The Family Man,6.5,Comedy
3894,3894,3894,The House of Mirth,6.4,Drama
3895,3895,3895,Miss Congeniality,6.1,Comedy
3896,3896,3896,Nowhere to Hide,6.8,Action
3897,3897,3897,"O Brother, Where Art Thou?",7.3,Action
3898,3898,3898,Songcatcher,5.6,Drama
3899,3899,3899,State and Main,6.5,Comedy
3900,3900,3900,Dracula 2000,4.6,Thriller
3901,3901,3901,All the Pretty Horses,5.8,Drama
3902,3902,3902,An Everlasting Piece,6.0,Comedy
3903,3903,3903,Thirteen Days,6.9,Drama
3904,3904,3904,Traffic,6.9,Thriller
3905,3905,3905,The Claim,5.6,Drama
3906,3906,3906,Shadow of the Vampire,6.6,Drama
3907,3907,3907,House of Games,7.0,Crime
3908,3908,3908,Kill Me Again,5.7,Drama
3909,3909,3909,Annie,6.2,Comedy
3910,3910,3910,Don't Tell Mom the Babysitter's Dead,5.8,Comedy
3911,3911,3911,An Officer and a Gentleman,6.8,Drama
3912,3912,3912,The Alamo,6.5,Action
3913,3913,3913,At Close Range,6.7,Crime
3914,3914,3914,Breaker! Breaker!,4.7,Action
3915,3915,3915,Breakheart Pass,6.7,Thriller
3916,3916,3916,Friendly Persuasion,6.1,Drama
3917,3917,3917,Gettysburg,6.6,War
3918,3918,3918,Imaginary Crimes,3.7,Drama
3919,3919,3919,Rancho Deluxe,5.5,Action
3920,3920,3920,The St  Francisville Experiment,5.5,Horror
3921,3921,3921,Antitrust,5.8,Action
3922,3922,3922,Double Take,5.5,Adventure
3923,3923,3923,Save the Last Dance,6.3,Drama
3924,3924,3924,Panic,6.8,Comedy
3925,3925,3925,The Pledge,6.6,Crime
3926,3926,3926,Kids World,4.3,Sin Dato
3927,3927,3927,The Personals,7.5,Drama
3928,3928,3928,The Amati Girls,0.0,Drama
3929,3929,3929,Love Field,5.4,Drama
3930,3930,3930,The Man in the Moon,7.1,Drama
3931,3931,3931,Mystic Pizza,6.0,Comedy
3932,3932,3932,Prelude to a Kiss,5.4,Drama
3933,3933,3933,Coffy,7.2,Thriller
3934,3934,3934,Foxy Brown,6.4,Thriller
3935,3935,3935,I'm Gonna Git You Sucka,6.2,Action
3936,3936,3936,Untamed Heart,6.5,Comedy
3937,3937,3937,Sugar & Spice,5.7,Crime
3938,3938,3938,The Wedding Planner,5.4,Comedy
3939,3939,3939,Amy,6.9,Comedy
3940,3940,3940,Dog Run,0.0,Sin Dato
3941,3941,3941,Faithless,6.4,Drama
3942,3942,3942,The Invisible Circus,5.1,Drama
3943,3943,3943,The Legend of Rita,5.4,Drama
3944,3944,3944,A Monkey's Tale,6.3,Adventure
3945,3945,3945,Two Ninas,7.0,Comedy
3946,3946,3946,"Harry, He's Here To Help",6.7,Comedy
3947,3947,3947,Amazing Grace and Chuck,6.3,Drama
3948,3948,3948,Amazon Women on the Moon,6.0,Comedy
3949,3949,3949,Baby Boom,6.0,Comedy
3950,3950,3950,Back to the Beach,5.9,Comedy
3951,3951,3951,Barfly,7.3,Comedy
3952,3952,3952,Best Seller,6.3,Action
3953,3953,3953,Beverly Hills Cop II,6.1,Action
3954,3954,3954,Beverly Hills Cop,6.8,Action
3955,3955,3955,The Big Easy,6.2,Drama
3956,3956,3956,Big Shots,7.0,Action
3957,3957,3957,The Big Town,5.9,Drama
3958,3958,3958,Born in East L.A.,5.9,Comedy
3959,3959,3959,The Brave Little Toaster,6.8,Fantasy
3960,3960,3960,Can't Buy Me Love,6.7,Drama
3961,3961,3961,Cherry 2000,6.0,Science Fiction
3962,3962,3962,Cop,6.6,Crime
3963,3963,3963,Critical Condition,6.2,Comedy
3964,3964,3964,Cry Freedom,7.0,Drama
3965,3965,3965,Curse,3.0,Horror
3966,3966,3966,Dead of Winter,6.4,Horror
3967,3967,3967,The Dead,6.5,Drama
3968,3968,3968,Death Before Dishonor,5.0,Drama
3969,3969,3969,Disorderlies,4.4,Comedy
3970,3970,3970,Dogs in Space,5.9,Music
3971,3971,3971,Eddie Murphy Raw,7.4,Comedy
3972,3972,3972,Empire of the Sun,7.3,Drama
3973,3973,3973,Ernest Goes to Camp,5.5,Comedy
3974,3974,3974,The Evil Dead,7.3,Horror
3975,3975,3975,Extreme Prejudice,5.7,Action
3976,3976,3976,Family Viewing,5.7,Drama
3977,3977,3977,Five Corners,5.5,Drama
3978,3978,3978,Flowers in the Attic,6.4,Drama
3979,3979,3979,The Fourth Protocol,6.1,Action
3980,3980,3980,Gardens of Stone,5.5,Drama
3981,3981,3981,Julia and Julia,6.0,Drama
3982,3982,3982,The Glass Menagerie,6.2,Drama
3983,3983,3983,"Good Morning, Babylon",5.8,Romance
3984,3984,3984,Hiding Out,5.2,Action
3985,3985,3985,Hollywood Shuffle,5.7,Comedy
3986,3986,3986,Hope and Glory,6.5,Drama
3987,3987,3987,Hot Pursuit,6.1,Comedy
3988,3988,3988,Housekeeping,5.5,Comedy
3989,3989,3989,Hunk,7.0,Fantasy
3990,3990,3990,Innerspace,6.6,Action
3991,3991,3991,Ironweed,6.4,Drama
3992,3992,3992,Ishtar,4.3,Action
3993,3993,3993,Jaws: The Revenge,3.5,Adventure
3994,3994,3994,Leonard Part 6,2.7,Action
3995,3995,3995,Less Than Zero,6.1,Drama
3996,3996,3996,Like Father Like Son,5.3,Comedy
3997,3997,3997,The Lost Boys,6.8,Horror
3998,3998,3998,Made in Heaven,6.6,Fantasy
3999,3999,3999,Maid to Order,5.2,Comedy
4000,4000,4000,Making Mr. Right,3.8,Comedy
4001,4001,4001,Mannequin,5.5,Fantasy
4002,4002,4002,Masters of the Universe,5.1,Action
4003,4003,4003,Million Dollar Mystery,4.5,Comedy
4004,4004,4004,The Monster Squad,6.8,Horror
4005,4005,4005,A Month in the Country,5.9,History
4006,4006,4006,Morgan Stewart's Coming Home,4.9,Comedy
4007,4007,4007,My Demon Lover,5.9,Comedy
4008,4008,4008,No Man's Land,6.1,Action
4009,4009,4009,North Shore,5.2,Action
4010,4010,4010,Head Over Heels,5.3,Comedy
4011,4011,4011,Left Behind,4.0,Drama
4012,4012,4012,Valentine,5.0,Horror
4013,4013,4013,In the Mood for Love,7.8,Drama
4014,4014,4014,Fever,6.0,Drama
4015,4015,4015,The Million Dollar Hotel,5.9,Drama
4016,4016,4016,Nico and Dani,5.9,Drama
4017,4017,4017,Hannibal,6.4,Crime
4018,4018,4018,Saving Silverman,5.4,Comedy
4019,4019,4019,Signs & Wonders,5.0,Drama
4020,4020,4020,The Taste of Others,6.6,Drama
4021,4021,4021,Vatel,6.0,History
4022,4022,4022,Down to Earth,4.9,Fantasy
4023,4023,4023,Recess: School's Out,6.6,Science Fiction
4024,4024,4024,Sweet November,6.4,Drama
4025,4025,4025,Company Man,5.3,Comedy
4026,4026,4026,The Price of Milk,6.0,Comedy
4027,4027,4027,Monkeybone,4.2,Adventure
4028,4028,4028,3000 Miles to Graceland,5.8,Action
4029,4029,4029,The Widow of Saint-Pierre,6.7,Romance
4030,4030,4030,The Mexican,5.8,Action
4031,4031,4031,See Spot Run,4.8,Action
4032,4032,4032,Carman: The Champion,3.2,Drama
4033,4033,4033,The Caveman's Valentine,6.0,Drama
4034,4034,4034,"Me, You, Them",6.5,Comedy
4035,4035,4035,Series 7: The Contenders,6.3,Action
4036,4036,4036,15 Minutes,5.7,Action
4037,4037,4037,Get Over It,5.5,Comedy
4038,4038,4038,Blow Dry,5.8,Comedy
4039,4039,4039,Hit and Runway,0.0,Sin Dato
4040,4040,4040,Long Night's Journey Into Day,2.5,Documentary
4041,4041,4041,Simon Magus,10.0,Sin Dato
4042,4042,4042,When Brendan Met Trudy,0.0,Sin Dato
4043,4043,4043,Avalon,6.0,Drama
4044,4044,4044,Gray's Anatomy,6.3,Comedy
4045,4045,4045,Madadayo,7.4,Drama
4046,4046,4046,The Mirror Crack'd,6.0,Crime
4047,4047,4047,Of Mice and Men,7.3,Drama
4048,4048,4048,Pixote,8.4,Crime
4049,4049,4049,Reform School Girls,6.4,Action
4050,4050,4050,Tapeheads,5.4,Comedy
4051,4051,4051,Tuff Turf,5.9,Drama
4052,4052,4052,The Unbelievable Truth,7.4,Comedy
4053,4053,4053,The Bishop's Wife,6.9,Comedy
4054,4054,4054,Elvis That's the Way It Is,7.8,Music
4055,4055,4055,The Fortune Cookie,7.0,Romance
4056,4056,4056,Lilies of the Field,6.7,Comedy
4057,4057,4057,Hans Christian Andersen,6.7,Music
4058,4058,4058,The Greatest Story Ever Told,6.5,Drama
4059,4059,4059,Elmer Gantry,7.3,Drama
4060,4060,4060,Alfie,6.5,Comedy
4061,4061,4061,Demetrius and the Gladiators,6.4,Action
4062,4062,4062,The Fantasticks,6.6,Comedy
4063,4063,4063,I Know Where I'm Going!,6.7,Drama
4064,4064,4064,The Abominable Dr. Phibes,6.9,Comedy
4065,4065,4065,"Die, Monster, Die!",6.5,Drama
4066,4066,4066,Real Life,6.1,Comedy
4067,4067,4067,Battle Beyond the Stars,5.9,Science Fiction
4068,4068,4068,Death Warrant,5.4,Action
4069,4069,4069,Double Impact,5.3,Thriller
4070,4070,4070,The End,5.7,Comedy
4071,4071,4071,Fuzz,6.2,Comedy
4072,4072,4072,Harley Davidson and the Marlboro Man,6.1,Action
4073,4073,4073,Losin' It,4.5,Comedy
4074,4074,4074,Mermaids,6.5,Comedy
4075,4075,4075,The Mighty Quinn,5.8,Action
4076,4076,4076,Unmade Beds,5.0,Comedy
4077,4077,4077,Rated X,5.2,Drama
4078,4078,4078,Manhunter,6.8,Crime
4079,4079,4079,Reversal of Fortune,6.6,Drama
4080,4080,4080,Death on the Nile,6.7,Mystery
4081,4081,4081,DeepStar Six,5.0,Action
4082,4082,4082,Revenge of the Nerds,6.6,Comedy
4083,4083,4083,Revenge of the Nerds II: Nerds in Paradise,5.5,Comedy
4084,4084,4084,Longtime Companion,7.2,Drama
4085,4085,4085,4 Little Girls,6.7,Documentary
4086,4086,4086,River's Edge,6.7,Crime
4087,4087,4087,Girls Just Want to Have Fun,6.5,Comedy
4088,4088,4088,The Longest Yard,6.4,Crime
4089,4089,4089,Necessary Roughness,5.5,Comedy
4090,4090,4090,C.H.U.D.,5.3,Horror
4091,4091,4091,Enemy at the Gates,7.2,War
4092,4092,4092,Exit Wounds,5.3,Action
4093,4093,4093,The Dish,6.6,History
4094,4094,4094,Memento,8.1,Mystery
4095,4095,4095,The Brothers,6.8,Comedy
4096,4096,4096,Heartbreakers,5.8,Crime
4097,4097,4097,Say It Isn't So,4.8,Comedy
4098,4098,4098,Too Much Sleep,0.0,Sin Dato
4099,4099,4099,Someone Like You...,6.0,Comedy
4100,4100,4100,Spy Kids,5.5,Action
4101,4101,4101,Tomcats,4.9,Comedy
4102,4102,4102,The Tailor of Panama,6.2,Drama
4103,4103,4103,Amores perros,7.6,Drama
4104,4104,4104,Keep the River on Your Right: A Modern Cannibal Tale,8.0,Documentary
4105,4105,4105,The Gleaners & I,7.0,Documentary
4106,4106,4106,Along Came a Spider,6.1,Crime
4107,4107,4107,Blow,7.4,Crime
4108,4108,4108,Just Visiting,4.9,Comedy
4109,4109,4109,Pokémon: Spell of the Unknown,6.0,Adventure
4110,4110,4110,Beautiful Creatures,5.9,Comedy
4111,4111,4111,Brigham City,7.3,Crime
4112,4112,4112,The Day I Became a Woman,4.1,Drama
4113,4113,4113,Shadow Magic,6.0,Drama
4114,4114,4114,Bridget Jones's Diary,6.6,Comedy
4115,4115,4115,Joe Dirt,5.5,Mystery
4116,4116,4116,Josie and the Pussycats,5.2,Comedy
4117,4117,4117,Kingdom Come,8.0,Comedy
4118,4118,4118,The Body,4.9,Drama
4119,4119,4119,Chopper,6.7,Crime
4120,4120,4120,The Circle,6.6,Drama
4121,4121,4121,Lakeboat,5.5,Sin Dato
4122,4122,4122,Crocodile Dundee in Los Angeles,4.7,Adventure
4123,4123,4123,Freddy Got Fingered,4.5,Comedy
4124,4124,4124,The Center of the World,4.4,Drama
4125,4125,4125,The Girl,0.0,Drama
4126,4126,4126,The Low Down,0.0,Romance
4127,4127,4127,The Luzhin Defence,6.6,Romance
4128,4128,4128,The Visit,0.0,Drama
4129,4129,4129,Lilies,7.3,Drama
4130,4130,4130,Scarface,8.0,Action
4131,4131,4131,Days of Wine and Roses,7.5,Drama
4132,4132,4132,Driven,4.5,Action
4133,4133,4133,The Forsaken,4.9,Action
4134,4134,4134,One Night at McCool's,5.7,Action
4135,4135,4135,Town & Country,4.1,Comedy
4136,4136,4136,Rat,6.0,Drama
4137,4137,4137,The Mummy Returns,6.0,Adventure
4138,4138,4138,Eureka,6.6,Drama
4139,4139,4139,Tuvalu,5.8,Fantasy
4140,4140,4140,Under the Sand,6.4,Drama
4141,4141,4141,Cleopatra,6.7,Drama
4142,4142,4142,Krull,5.8,Fantasy
4143,4143,4143,Lost in America,7.3,Comedy
4144,4144,4144,The Lost World,6.6,Adventure
4145,4145,4145,Triumph of the Will,6.9,Documentary
4146,4146,4146,True Believer,6.3,Crime
4147,4147,4147,The World According to Garp,6.9,Comedy
4148,4148,4148,Candy,5.3,Fantasy
4149,4149,4149,Fellini Satyricon,7.0,Drama
4150,4150,4150,Roma,6.6,Comedy
4151,4151,4151,Frankie and Johnny,5.9,Comedy
4152,4152,4152,Frankie and Johnny,6.6,Drama
4153,4153,4153,A Home of Our Own,7.0,Comedy
4154,4154,4154,Paris When It Sizzles,6.3,Comedy
4155,4155,4155,Pola X,6.0,Drama
4156,4156,4156,City of Women,6.8,Comedy
4157,4157,4157,For the Boys,6.5,Music
4158,4158,4158,Nine to Five,6.7,Comedy
4159,4159,4159,Norma Rae,6.9,Drama
4160,4160,4160,Summer Rental,6.5,Comedy
4161,4161,4161,"The 5,000 Fingers of Dr. T.",6.7,Family
4162,4162,4162,Catchfire,5.8,Drama
4163,4163,4163,Love Story,6.6,Drama
4164,4164,4164,Pelle the Conqueror,6.9,Drama
4165,4165,4165,Rififi,7.7,Drama
4166,4166,4166,A Knight's Tale,6.6,Adventure
4167,4167,4167,Bread and Roses,6.3,Comedy
4168,4168,4168,Calle 54,6.0,Documentary
4169,4169,4169,The King Is Alive,5.8,Drama
4170,4170,4170,Sordid Lives,5.8,Comedy
4171,4171,4171,Startup.com,6.3,Documentary
4172,4172,4172,Angel Eyes,5.5,Drama
4173,4173,4173,Shrek,7.3,Adventure
4174,4174,4174,Fast Food Fast Women,5.8,Comedy
4175,4175,4175,Moulin Rouge!,7.4,Drama
4176,4176,4176,Little Brothers,5.4,Drama
4177,4177,4177,Pearl Harbor,6.6,History
4178,4178,4178,Bloody Angels,9.0,Thriller
4179,4179,4179,Himalaya,6.9,Adventure
4180,4180,4180,The Man Who Cried,5.8,Drama
4181,4181,4181,Our Song,6.4,Drama
4182,4182,4182,Gabriela,0.0,Sin Dato
4183,4183,4183,Ice Castles,6.3,Drama
4184,4184,4184,Love Potion No. 9,5.4,Comedy
4185,4185,4185,Postcards from the Edge,6.3,Comedy
4186,4186,4186,Apache,5.8,Action
4187,4187,4187,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",5.7,Western
4188,4188,4188,City Slickers,6.2,Action
4189,4189,4189,Eight Men Out,7.5,Drama
4190,4190,4190,The Horse Soldiers,6.8,War
4191,4191,4191,The Kentuckian,6.0,Action
4192,4192,4192,La Notte,7.7,Drama
4193,4193,4193,Mississippi Burning,7.4,Thriller
4194,4194,4194,The Magnificent Seven,7.4,Western
4195,4195,4195,Return of the Seven,5.3,Western
4196,4196,4196,Rio Bravo,7.6,Western
4197,4197,4197,The Scarlet Empress,6.7,Drama
4198,4198,4198,Semi-Tough,5.6,Comedy
4199,4199,4199,Suspect,6.4,Crime
4200,4200,4200,Throw Momma from the Train,6.0,Crime
4201,4201,4201,Yi Yi,7.7,Drama
4202,4202,4202,Midnight Madness,5.4,Comedy
4203,4203,4203,Nightwatch,7.1,Horror
4204,4204,4204,The Sand Pebbles,7.2,Action
4205,4205,4205,Twelve O'Clock High,7.0,War
4206,4206,4206,Von Ryan's Express,6.7,Action
4207,4207,4207,The Animal,4.6,Action
4208,4208,4208,What's the Worst That Could Happen?,5.1,Action
4209,4209,4209,Big Eden,6.1,Drama
4210,4210,4210,Evolution,5.7,Action
4211,4211,4211,Swordfish,6.1,Action
4212,4212,4212,The Anniversary Party,6.4,Comedy
4213,4213,4213,Bride of the Wind,0.0,Romance
4214,4214,4214,Divided We Fall,7.6,Comedy
4215,4215,4215,Whatever Happened to Harold Smith?,6.6,Comedy
4216,4216,4216,Catch-22,6.7,War
4217,4217,4217,Forgotten Silver,6.9,Comedy
4218,4218,4218,Point Break,6.9,Action
4219,4219,4219,Shag,5.9,Comedy
4220,4220,4220,Uncommon Valor,6.2,Action
4221,4221,4221,Unlawful Entry,5.8,Crime
4222,4222,4222,Youngblood,5.8,Drama
4223,4223,4223,Gentlemen Prefer Blondes,7.1,Comedy
4224,4224,4224,How to Marry a Millionaire,6.9,Comedy
4225,4225,4225,Macabre,6.1,Horror
4226,4226,4226,The Seven Year Itch,7.0,Comedy
4227,4227,4227,There's No Business Like Show Business,6.7,Comedy
4228,4228,4228,Tootsie,6.9,Comedy
4229,4229,4229,The Boys Next Door,5.9,Action
4230,4230,4230,Too Late the Hero,6.4,Drama
4231,4231,4231,The Trio,7.0,Sin Dato
4232,4232,4232,Pavilion of Women,5.3,War
4233,4233,4233,Atlantis: The Lost Empire,6.7,Animation
4234,4234,4234,Lara Croft: Tomb Raider,5.7,Adventure
4235,4235,4235,Dr. Dolittle 2,4.9,Comedy
4236,4236,4236,The Fast and the Furious,6.6,Action
4237,4237,4237,A.I. Artificial Intelligence,6.8,Drama
4238,4238,4238,Baby Boy,7.3,Crime
4239,4239,4239,Crazy/Beautiful,6.6,Drama
4240,4240,4240,Pootie Tang,5.4,Action
4241,4241,4241,Snow days,5.0,Comedy
4242,4242,4242,Funny Felix,5.1,Comedy
4243,4243,4243,Down from the Mountain,7.0,Music
4244,4244,4244,Russian Doll,0.0,Romance
4245,4245,4245,Sexy Beast,7.0,Crime
4246,4246,4246,"South of Heaven, West of Hell",5.0,Action
4247,4247,4247,The Princess and the Warrior,7.1,Romance
4248,4248,4248,The Closet,6.2,Comedy
4249,4249,4249,Wolves,6.5,Documentary
4250,4250,4250,The Crimson Rivers,6.8,Crime
4251,4251,4251,Lumumba,5.5,Drama
4252,4252,4252,Pandaemonium,4.5,Drama
4253,4253,4253,Cats & Dogs,5.0,Comedy
4254,4254,4254,Kiss of the Dragon,6.4,Action
4255,4255,4255,Scary Movie 2,5.4,Comedy
4256,4256,4256,Lost and Delirious,6.8,Drama
4257,4257,4257,Baise-moi,4.2,Crime
4258,4258,4258,The Vertical Ray of the Sun,6.7,Drama
4259,4259,4259,Alice,6.3,Comedy
4260,4260,4260,Another Woman,6.8,Drama
4261,4261,4261,Beach Blanket Bingo,7.0,Comedy
4262,4262,4262,Big Deal on Madonna Street,8.1,Crime
4263,4263,4263,The Cannonball Run,6.2,Comedy
4264,4264,4264,Cannonball Run II,5.4,Action
4265,4265,4265,Speed Zone,4.1,Action
4266,4266,4266,Diary of a Chambermaid,7.2,Crime
4267,4267,4267,Donovan's Brain,5.7,Drama
4268,4268,4268,Donovan's Reef,6.0,Adventure
4269,4269,4269,Dr. Goldfoot and the Bikini Machine,6.1,Comedy
4270,4270,4270,House of Usher,6.5,Horror
4271,4271,4271,Faust,7.8,Drama
4272,4272,4272,The Last Laugh,7.7,Drama
4273,4273,4273,The Man Who Shot Liberty Valance,7.4,Western
4274,4274,4274,Salvador,7.0,Drama
4275,4275,4275,September,6.3,Drama
4276,4276,4276,Shadows and Fog,7.0,Thriller
4277,4277,4277,Something Wild,6.5,Action
4278,4278,4278,The Sons of Katie Elder,7.0,Western
4279,4279,4279,The Thing with Two Heads,3.9,Comedy
4280,4280,4280,Village of the Giants,3.3,Science Fiction
4281,4281,4281,X: The Man with the X-Ray Eyes,6.4,Horror
4282,4282,4282,Nice Dreams,6.6,Comedy
4283,4283,4283,The Day the Earth Caught Fire,7.3,Science Fiction
